time,close
2017-09-13,0.00199372
2017-09-14,0.00141608
2017-09-15,0.00180303
2017-09-16,0.00183554
2017-09-17,0.00333334
2017-09-18,0.00325605
2017-09-19,0.00217757
2017-09-20,0.00258551
2017-09-21,0.00208085
2017-09-22,0.00199832
2017-09-23,0.00231415
2017-09-24,0.00227337
2017-09-25,0.00177844
2017-09-26,0.00180958
2017-09-27,0.00251864
2017-09-28,0.00298082
2017-09-29,0.00198445
2017-09-30,0.00261877
2017-10-01,0.00193314
2017-10-02,0.00275023
2017-10-03,0.00242528
2017-10-04,0.00310432
2017-10-05,0.0034009
2017-10-06,0.00303082
2017-10-07,0.00261583
2017-10-08,0.00266843
2017-10-09,0.00216877
2017-10-10,0.00219441
2017-10-11,0.00248025
2017-10-12,0.0023445
2017-10-13,0.00212673
2017-10-14,0.00245315
2017-10-15,0.00230571
2017-10-16,0.0022149
2017-10-17,0.00194267
2017-10-18,0.00208812
2017-10-19,0.00195039
2017-10-20,0.00195274
2017-10-21,0.00233184
2017-10-22,0.0026057
2017-10-23,0.00241412
2017-10-24,0.00264949
2017-10-25,0.00304699
2017-10-26,0.00284316
2017-10-27,0.00304618
2017-10-28,0.00299166
2017-10-29,0.00295008
2017-10-30,0.00279942
2017-10-31,0.00283121
2017-11-01,0.00254795
2017-11-02,0.0023082
2017-11-03,0.00222323
2017-11-04,0.00221734
2017-11-05,0.00221495
2017-11-06,0.00214391
2017-11-07,0.00218146
2017-11-08,0.00234615
2017-11-09,0.00231399
2017-11-10,0.00203726
2017-11-11,0.0020302
2017-11-12,0.00178379
2017-11-13,0.00208652
2017-11-14,0.00249638
2017-11-15,0.00232493
2017-11-16,0.00221996
2017-11-17,0.00201688
2017-11-18,0.00204265
2017-11-19,0.00199491
2017-11-20,0.00215148
2017-11-21,0.00215135
2017-11-22,0.00235442
2017-11-23,0.00213847
2017-11-24,0.00207139
2017-11-25,0.00201953
2017-11-26,0.00215027
2017-11-27,0.00205198
2017-11-28,0.00229841
2017-11-29,0.00214885
2017-11-30,0.00225713
2017-12-01,0.00209303
2017-12-02,0.00209628
2017-12-03,0.00209549
2017-12-04,0.00213457
2017-12-05,0.00208214
2017-12-06,0.00303623
2017-12-07,0.00431743
2017-12-08,0.00447758
2017-12-09,0.00456534
2017-12-10,0.00439875
2017-12-11,0.00523071
2017-12-12,0.00760663
2017-12-13,0.0164278
2017-12-14,0.0178527
2017-12-15,0.0182458
2017-12-16,0.0358387
2017-12-17,0.0356146
2017-12-18,0.0438911
2017-12-19,0.0460396
2017-12-20,0.0468763
2017-12-21,0.0480022
2017-12-22,0.0400941
2017-12-23,0.057063
2017-12-24,0.0357583
2017-12-25,0.0374291
2017-12-26,0.0375522
2017-12-27,0.0369055
2017-12-28,0.0406686
2017-12-29,0.0366759
2017-12-30,0.0372851
2017-12-31,0.0442308
2018-01-01,0.052231
2018-01-02,0.078751
2018-01-03,0.0938447
2018-01-04,0.213425
2018-01-05,0.205139
2018-01-06,0.174283
2018-01-07,0.189259
2018-01-08,0.15429
2018-01-09,0.12428
2018-01-10,0.134942
2018-01-11,0.10821
2018-01-12,0.108701
2018-01-13,0.103167
2018-01-14,0.0871844
2018-01-15,0.0786204
2018-01-16,0.0523081
2018-01-17,0.0747579
2018-01-18,0.080527
2018-01-19,0.080925
2018-01-20,0.0861694
2018-01-21,0.0710955
2018-01-22,0.0704855
2018-01-23,0.0697906
2018-01-24,0.0695848
2018-01-25,0.0688209
2018-01-26,0.0655766
2018-01-27,0.0687
2018-01-28,0.0654779
2018-01-29,0.0636279
2018-01-30,0.0551406
2018-01-31,0.0539287
2018-02-01,0.046224
2018-02-02,0.0413028
2018-02-03,0.0440233
2018-02-04,0.0385594
2018-02-05,0.0303626
2018-02-06,0.0362524
2018-02-07,0.0333441
2018-02-08,0.0369133
2018-02-09,0.0476246
2018-02-10,0.0485336
2018-02-11,0.0427328
2018-02-12,0.0467574
2018-02-13,0.0432924
2018-02-14,0.0459227
2018-02-15,0.0469691
2018-02-16,0.0526169
2018-02-17,0.0547123
2018-02-18,0.0502297
2018-02-19,0.0514908
2018-02-20,0.0471646
2018-02-21,0.0445716
2018-02-22,0.041015
2018-02-23,0.0429925
2018-02-24,0.0408593
2018-02-25,0.0401022
2018-02-26,0.0419183
2018-02-27,0.0427722
2018-02-28,0.0433163
2018-03-01,0.0489157
2018-03-02,0.0526985
2018-03-03,0.0490739
2018-03-04,0.0476845
2018-03-05,0.0470718
2018-03-06,0.0437104
2018-03-07,0.0390055
2018-03-08,0.03655
2018-03-09,0.0371783
2018-03-10,0.0349458
2018-03-11,0.0388372
2018-03-12,0.0361654
2018-03-13,0.0359767
2018-03-14,0.0312257
2018-03-15,0.0302749
2018-03-16,0.0308183
2018-03-17,0.0283289
2018-03-18,0.0287049
2018-03-19,0.0324466
2018-03-20,0.0377997
2018-03-21,0.0369707
2018-03-22,0.0377317
2018-03-23,0.0403271
2018-03-24,0.049755
2018-03-25,0.0451971
2018-03-26,0.0452061
2018-03-27,0.0442895
2018-03-28,0.0490357
2018-03-29,0.0440069
2018-03-30,0.0412999
2018-03-31,0.0339503
2018-04-01,0.0322118
2018-04-02,0.0352808
2018-04-03,0.0350822
2018-04-04,0.0301165
2018-04-05,0.0393371
2018-04-06,0.0367755
2018-04-07,0.03703
2018-04-08,0.037694
2018-04-09,0.0355988
2018-04-10,0.0367643
2018-04-11,0.0361379
2018-04-12,0.0394957
2018-04-13,0.0395371
2018-04-14,0.040242
2018-04-15,0.0427937
2018-04-16,0.0412607
2018-04-17,0.0420083
2018-04-18,0.0469401
2018-04-19,0.0494513
2018-04-20,0.0529902
2018-04-21,0.0534782
2018-04-22,0.0525998
2018-04-23,0.0581557
2018-04-24,0.0747657
2018-04-25,0.0709791
2018-04-26,0.0738733
2018-04-27,0.075313
2018-04-28,0.0823058
2018-04-29,0.088652
